lookback_1,label,duration,file,position
2112,524800,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",51
524800,791040,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",52
791040,4160,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",53
4160,16512,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",54
16512,64,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",55
64,132,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",56
132,4180,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",57
4180,18576,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",58
18576,192,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",59
192,4160,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",60
4160,2176,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",61
2176,192,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",62
192,4608,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",63
4608,268800,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",64
268800,2112,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",65
2112,542720,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",66
542720,192,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",67
192,17,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",68
17,192,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",69
192,280576,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",70
280576,4224,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",71
4224,4608,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",72
4608,192,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",73
192,2176,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",74
2176,262272,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",75
262272,18432,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",76
18432,280576,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",77
280576,64,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",78
64,10256,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",79
10256,144,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",80
144,1168,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",81
1168,16,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",82
16,144,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",83
144,8196,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",84
8196,18,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",85
18,1170,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",86
1170,1154,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",87
1154,9216,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",88
9216,18,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",89
18,1042,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",90
1042,9216,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",91
9216,9216,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",92
9216,130,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",93
130,1154,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",94
1154,1152,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",95
1152,48,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",96
48,36,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",97
36,16896,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",98
16896,16896,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",99
16896,512,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",100
512,544,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",101
544,512,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",102
512,131584,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",103
131584,544,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",104
544,544,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",105
544,548,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",106
548,548,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",107
548,32,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",108
32,512,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",109
512,544,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",110
544,516,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",111
516,16896,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",112
16896,16896,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",113
16896,512,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",114
512,16896,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",115
16896,147968,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",116
147968,131584,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",117
131584,16928,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",118
16928,36,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",119
36,1050624,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",120
1050624,2048,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",121
2048,18432,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",122
18432,36,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",123
36,36,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",124
36,2048,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",125
2048,18432,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",126
18432,1049088,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",127
1049088,2304,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",128
2304,147712,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",129
147712,288,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",130
288,2304,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",131
2304,2336,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",132
2336,2048,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",133
2048,2336,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",134
2336,288,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",135
288,16640,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",136
16640,36,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",137
36,6656,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",138
6656,256,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",139
256,18432,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",140
18432,768,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",141
768,17,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",142
17,768,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",143
768,292,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",144
292,66048,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",145
66048,273,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",146
273,2115584,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",147
2115584,768,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",148
768,4608,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",149
4608,4608,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",150
4608,768,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",151
768,273,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",152
273,16960,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",153
16960,512,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",154
512,82048,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",155
82048,6,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",156
6,270848,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",157
270848,4,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",158
4,134,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",159
134,130,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",160
130,4,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",161
4,8768,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",162
8768,16400,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",163
16400,2050,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",164
2050,4,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",165
4,4612,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",166
4612,4612,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",167
4612,16448,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",168
16448,576,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",169
576,2176,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",170
2176,4,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",171
4,132,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",172
132,542720,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",173
542720,18432,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",174
18432,16512,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",175
16512,2176,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",176
2176,131200,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",177
131200,2048,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",178
2048,20608,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",179
20608,86144,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",180
86144,4112,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",181
4112,4240,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",182
4240,4224,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",183
4224,4608,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",184
4608,68,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",185
68,278656,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",186
278656,512,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",187
512,4736,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",188
4736,4224,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",189
4224,4164,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",190
4164,6272,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",191
6272,2176,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",192
2176,18432,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",193
18432,128,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",194
128,2176,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",195
2176,4240,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",196
4240,145,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",197
145,2176,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",198
2176,7680,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",199
7680,529,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",200
529,640,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",201
640,266880,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",202
266880,577,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",203
577,20608,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",204
20608,133,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",205
133,64,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",206
64,2361344,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",207
2361344,2099200,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",208
2099200,2099200,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",209
2099200,2048,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",210
2048,4,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",211
4,132,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",212
132,542720,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",213
542720,132,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",214
132,18560,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",215
18560,2176,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",216
2176,526336,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",217
526336,672,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",218
672,176,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",219
176,2224,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",220
2224,67712,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",221
67712,86144,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",222
86144,4112,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",223
4112,4240,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",224
4240,1681,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",225
1681,1552,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",226
1552,129,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",227
129,641,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",228
641,1040,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",229
1040,1584,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",230
1584,544,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",231
544,4608,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",232
4608,4128,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",233
4128,513,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",234
513,512,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",235
512,128,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",236
128,704,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",237
704,4800,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",238
4800,266752,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",239
266752,344576,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",240
344576,16896,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",241
16896,16896,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",242
16896,580,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",243
580,6212,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",244
6212,64,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",245
64,2103296,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",246
2103296,2564,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",247
2564,4160,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",248
4160,2048,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",249
2048,2180,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",250
2180,4,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",251
4,18432,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",252
18432,18432,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",253
18432,18432,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",254
18432,128,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",255
128,542720,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",256
542720,546816,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",257
546816,6148,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",258
6148,128,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",259
128,2692,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",260
2692,128,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",261
128,2176,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",262
2176,2176,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",263
2176,2176,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",264
2176,147584,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",265
147584,20,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",266
20,21,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",267
21,21,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",268
21,49,1/3,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",269
49,53,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",270
53,16400,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",271
16400,32,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",272
32,135296,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",273
135296,32,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",274
32,4148,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",275
4148,1584,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",276
1584,640,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",277
640,672,1/12,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",278
672,544,1/6,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",279
544,20512,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",280
20512,542720,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",281
542720,196736,0.25,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",282
